,Prediction,Anchors,Precision
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.04,0.9619047619047619
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9572836801752465
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND arbitrari <= 0.00,0.956766917293233
0,Positive,linux > 0.00,0.9875518672199171
0,Negative,linux <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9514866979655712
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9629629629629629
0,Negative,linux <= 0.00 AND vulner <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9684014869888475
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9540229885057471
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.04,0.959409594095941
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9529190207156308
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9606741573033708
0,Positive,linux > 0.15,0.9900497512437811
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9510022271714922
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9504504504504504
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9574468085106383
0,Negative,linux <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND cve <= 0.00,0.9539594843462247
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9623655913978495
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.957092819614711
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9570724841660803
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9531835205992509
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND arbitrari <= 0.00 AND vulner <= 0.00,0.952
0,Positive,linux > 0.00,0.9911111111111112
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug <= 0.05,0.9607142857142857
0,Negative,linux <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND microreleas <= 0.00,0.9535398230088495
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9511599511599511
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.04,0.96484375
0,Negative,linux <= 0.00 AND bug > 0.06 AND cve <= 0.00,0.9573934837092731
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9570093457943926
0,Negative,linux <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9560185185185185
0,Negative,linux <= 0.00 AND secur <= 0.00,0.963855421686747
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9540618955512572
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9553429027113237
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9520905923344948
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9586374695863747
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9520938023450586
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND bug > 0.05,0.9624600638977636
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9596774193548387
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9552814186584425
0,Negative,linux <= 0.00 AND bug > 0.05 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9566074950690335
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9545454545454546
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9591836734693877
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9564220183486238
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9562937062937062
0,Positive,linux > 0.00,0.9923076923076923
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9539514623522091
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND arbitrari <= 0.00 AND bug > 0.05,0.95
0,Negative,linux <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9574944071588367
0,Positive,linux > 0.00,0.9852941176470589
0,Positive,overflow > 0.00,0.9950248756218906
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9575892857142857
0,Negative,linux <= 0.00 AND bug > 0.04 AND secur <= 0.00 AND cve <= 0.00,0.9537444933920705
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9547291835084882
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9535315985130112
0,Positive,linux > 0.15,0.9950248756218906
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.953664700926706
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9535743631881676
0,Positive,haswel > 0.00 AND netn <= 0.00 AND bug > 0.05 AND ubiqu <= 0.00 AND meta <= 0.00 AND modules <= 0.00 AND config_fw_loader_user_help <= 0.00 AND lto <= 0.00 AND euclid <= 0.00 AND discount <= 0.00 AND folsom <= 0.00 AND advers <= 0.00 AND opens <= 0.00 AND xmon <= 0.00 AND sslv <= 0.00 AND rsvg_filter_primitive_rend <= 0.00 AND foc <= 0.00 AND autoar <= 0.00 AND hv_kvp_daemon <= 0.00 AND minilzo <= 0.00 AND ccw <= 0.00 AND hisi_sa <= 0.00 AND imagecach <= 0.00 AND propertieschang <= 0.00 AND vmd <= 0.00 AND ipr <= 0.00 AND mod_includ <= 0.00 AND pam_motd <= 0.00 AND gicv <= 0.00 AND travers <= 0.00 AND tcm_loop <= 0.00 AND usrmerg <= 0.00 AND ossa <= 0.00 AND craft <= 0.00 AND cc_set_password <= 0.00 AND vfio <= 0.00 AND favor <= 0.00 AND lha <= 0.00 AND runc <= 0.00 AND libvl <= 0.00 AND kconfig <= 0.00 AND archives <= 0.00 AND cloudpip <= 0.00 AND unauthent <= 0.00 AND mysql_upgrad <= 0.00 AND rtlbe <= 0.00 AND circumv <= 0.00 AND plaintext <= 0.00 AND delete_self <= 0.00 AND guid <= 0.00 AND squashfs <= 0.00 AND loggerhead <= 0.00 AND hsw <= 0.00 AND libsa <= 0.00 AND neutron <= 0.00 AND usn <= 0.00 AND dtc <= 0.00 AND libxin <= 0.00 AND warti <= 0.00 AND mitig <= 0.00 AND exercis <= 0.00 AND fetchmail <= 0.00 AND guidelin <= 0.00 AND shiftf <= 0.00,0.8736383442265795
0,Negative,linux <= 0.00 AND cve <= 0.00 AND bug > 0.05 AND secur <= 0.00 AND vulner <= 0.00,0.9644970414201184
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9577380952380953
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9628099173553719
0,Negative,linux <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND cve <= 0.00,0.9585798816568047
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.04 AND cve <= 0.00,0.9542682926829268
0,Negative,linux <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9541547277936963
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.957010582010582
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9579115610015982
0,Negative,linux <= 0.00 AND bug > 0.04 AND secur <= 0.00,0.9584199584199584
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9613636363636363
0,Negative,linux <= 0.00 AND secur <= 0.00,0.9734848484848485
0,Negative,linux <= 0.00 AND vulner <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9510022271714922
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9561904761904761
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9558011049723757
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9547233091112354
0,Negative,linux <= 0.00 AND overflow <= 0.00 AND cve <= 0.00,0.9502262443438914
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9606481481481481
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9564193168433451
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9556338028169014
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9611650485436893
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.958904109589041
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9557356608478803
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.963302752293578
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9588100686498856
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9567198177676538
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9562737642585551
0,Positive,cve > 0.00,0.9800995024875622
0,Negative,linux <= 0.00 AND vulner <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9560439560439561
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND bug > 0.06,0.9609375
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.952054794520548
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND arbitrari <= 0.00,0.9527186761229315
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND arbitrari <= 0.00 AND vulner <= 0.00,0.952191235059761
0,Positive,linux > 0.15,0.9910714285714286
0,Negative,linux <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9590909090909091
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9544303797468354
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.952914798206278
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9551282051282052
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND bug > 0.05,0.9607843137254902
0,Negative,linux <= 0.00 AND ubiqu > 0.00,0.9537953795379538
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9691119691119691
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9693446088794926
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9573033707865168
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.958904109589041
0,Positive,linux > 0.15,1.0
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9576570218772054
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9564193168433451
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9570200573065902
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND cve <= 0.00,0.9597701149425287
0,Negative,linux <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND secur <= 0.00,0.9508670520231214
0,Negative,linux <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND guid > 0.00,0.9701492537313433
0,Negative,linux <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.96045197740113
0,Positive,linux > 0.15,0.9900497512437811
0,Positive,linux > 0.15,0.9950248756218906
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9697478991596639
0,Positive,cve > 0.00,0.9568106312292359
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9626865671641791
0,Positive,linux > 0.00,0.9929577464788732
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9722222222222222
0,Negative,linux <= 0.00 AND bug > 0.06 AND secur <= 0.00 AND cve <= 0.00,0.9644859813084112
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9572072072072072
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND arbitrari <= 0.00,0.955607476635514
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9539579967689822
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9507042253521126
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.960919540229885
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9563805104408353
0,Negative,linux <= 0.00 AND ubiqu > 0.00,0.9603960396039604
0,Negative,linux <= 0.00 AND secur <= 0.00,0.9512195121951219
0,Positive,arbitrari > 0.00,0.9950248756218906
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9585253456221198
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9519343493552169
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.95260663507109
0,Positive,linux > 0.15,0.9900497512437811
0,Positive,linux > 0.00,0.9900497512437811
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9572490706319703
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9533871970167807
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9625
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9603399433427762
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9527027027027027
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9598853868194842
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.957931638913234
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9715302491103203
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND cve <= 0.00,0.9646643109540636
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9527996298010181
0,Positive,linux > 0.00,0.9856115107913669
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9655963302752294
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.972318339100346
0,Positive,linux > 0.00,0.9900497512437811
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9806451612903225
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9536178107606679
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9622641509433962
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9510294936004452
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND mariadb <= 0.00,0.9533333333333334
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9580152671755725
0,Negative,linux <= 0.00 AND bug > 0.05 AND secur <= 0.00 AND cve <= 0.00,0.9628252788104089
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.96045197740113
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9588910133843213
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9588122605363985
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9529411764705882
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9686411149825784
0,Negative,linux <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9610091743119266
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9543539325842697
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9584415584415584
0,Negative,linux <= 0.00 AND bug <= 0.05 AND secur <= 0.00,0.9518828451882845
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9562554680664916
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9547657512116317
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9553072625698324
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND inject <= 0.00,0.9528301886792453
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.95770539620807
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9545454545454546
0,Negative,linux <= 0.00 AND bug > 0.05 AND secur <= 0.00,0.956386292834891
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9553571428571429
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9506357516828721
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9540636042402827
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND cve <= 0.00,0.9649122807017544
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.958983504235399
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9533582089552238
0,Positive,cve > 0.00,0.9900497512437811
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9661654135338346
0,Negative,linux <= 0.00 AND overflow <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9662921348314607
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05 AND tiff <= 0.00,0.9584199584199584
0,Negative,linux <= 0.00 AND vulner <= 0.00 AND cve <= 0.00 AND bug > 0.05 AND arbitrari <= 0.00,0.9563636363636364
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9577464788732394
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9532710280373832
0,Negative,linux <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9669669669669669
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND inject <= 0.00,0.9578713968957872
0,Negative,modules > 0.00 AND euclid <= 0.00 AND bug <= 0.05,0.9635193133047211
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND folsom <= 0.00,0.952054794520548
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9596412556053812
0,Positive,linux > 0.15,0.9900497512437811
0,Positive,linux > 0.15,0.9800995024875622
0,Positive,linux > 0.00,0.9900497512437811
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9525959367945824
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND arbitrari <= 0.00,0.9532293986636972
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9690265486725663
0,Positive,linux > 0.15,0.9751243781094527
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9591836734693877
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9507154213036566
0,Positive,linux > 0.15,0.9950248756218906
0,Positive,linux > 0.00,0.9850746268656716
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9577333952624245
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9540481400437637
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9534184823441022
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.04,0.9570552147239264
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9516374714394517
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.951048951048951
0,Positive,linux > 0.00,0.9850746268656716
0,Negative,linux <= 0.00 AND secur <= 0.00 AND neutron > 0.00,0.9701492537313433
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9540636042402827
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.960167714884696
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9593345656192237
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9560229445506692
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9607142857142857
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9558139534883721
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9598470363288719
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.06 AND cve <= 0.00,0.9664233576642336
0,Negative,linux <= 0.00 AND secur <= 0.00,0.9550561797752809
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.953810623556582
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9602122015915119
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9534883720930233
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9583815028901734
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9528023598820059
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9553831231813773
0,Negative,linux <= 0.00 AND vulner <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9680365296803652
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9661399548532731
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.959731543624161
0,Negative,linux <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9507246376811594
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9511278195488722
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9558745348219032
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9600886917960089
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.04 AND overflow <= 0.00 AND insecur <= 0.00,0.9537444933920705
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9610051993067591
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.953125
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.962536023054755
0,Positive,linux > 0.00,0.9850746268656716
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9559386973180076
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.9678571428571429
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9628571428571429
0,Positive,linux > 0.00,0.9923664122137404
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.962536023054755
0,Negative,linux <= 0.00 AND secur <= 0.00,0.9622641509433962
0,Negative,linux <= 0.00 AND overflow <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9565217391304348
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00 AND arbitrari <= 0.00,0.9541108986615678
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9570724841660803
