,Word,Coefficient
0,advers,1.5030201111656514
1,arbitrari,11.29668215571809
2,archives,5.643076071931664
3,assort,0.3962707156230051
4,autoar,0.3879274789472787
5,bug,2.0947033468937852
6,cc_set_password,0.49229862620208414
7,ccw,3.016380109107113
8,circumv,2.9501793103903164
9,cloudpip,3.6927324463981694
10,coinstal,2.058690932645421
11,collid,1.7560988225081127
12,config_drm_boch,1.7523560266606073
13,config_fw_loader_user_help,2.3999524531706893
14,craft,6.943091705417411
15,cve,14.506246533528218
16,delete_self,2.0259702367467445
17,discount,3.5162251087740306
18,doinstal,2.356113249216958
19,dpcd,1.8299164583218452
20,dsbl,0.3788181824500636
21,dtc,3.145412395634511
22,ena,2.7688839526344715
23,escal,9.555558782815085
24,euclid,2.1335644079902387
25,exercis,2.5078206956542752
26,exposur,2.929263181092924
27,favor,9.164469946848312
28,fetchmail,3.74707702210624
29,foc,0.4590955572629392
30,folsom,4.390979096826106
31,gcp,5.706475489345767
32,gicv,3.17727836288528
33,guid,-5.351911331957378
34,guidelin,3.5683581773225326
35,haswel,5.064754589990356
36,heap,8.076750377485137
37,hisi_sa,3.2587149194234115
38,hisilicon,3.5835502964543138
39,hn,4.080127891819471
40,hsw,4.690687053909084
41,hv_kvp_daemon,2.4719824542709787
42,ic,6.277989745793635
43,icl,7.402030612944613
44,imagecach,0.4637609195038341
45,inject,10.64690947521854
46,insecur,10.623486244022741
47,installation,9.290438357561193
48,ipr,2.35290091218555
49,iscsid,4.232597801931672
50,kbl,3.678766772790895
51,kconfig,1.1937786517145057
52,kompoz,4.204392097474462
53,leakag,7.583659385443521
54,lha,2.7480442725788348
55,libjcat,2.2988889572979168
56,libsa,2.588596414475717
57,libvl,8.068892151774405
58,libxin,1.857965176541788
59,linux,19.978429840229857
60,loal,1.8544871894765749
61,localedef,3.608187266055679
62,loggerhead,3.873706349598073
63,lro,1.3353420391539106
64,lto,2.615963875548544
65,malici,6.03878039437656
66,mariadb,6.244122751612449
67,meta,-5.852474508475409
68,microreleas,8.200320550939649
69,minilzo,0.5284276899817549
70,mitig,2.673449901676983
71,mod_includ,0.0
72,modules,-8.5938404022931
73,moodl,5.903145742414517
74,mysql_upgrad,2.7727189236468868
75,netn,3.883210241443196
76,neutron,-2.8425399221417926
77,oem,4.930168264910564
78,oldroot,0.4390343801254028
79,omni,1.7677276481061537
80,opens,0.6832539527068887
81,oracl,3.629404684503869
82,ossa,7.217040347848388
83,overflow,12.911837876098982
84,overrun,7.536198154765496
85,pam_motd,0.11222304464985601
86,patchset,3.99118154706127
87,plaintext,6.349991448030647
88,profileinfo,-0.5197348409358336
89,propertieschang,2.917109990855699
90,psk,4.353262220500726
91,pstore,1.5873403311096261
92,rewrit,-1.8532450156912477
93,rsvg_filter_primitive_rend,0.5183826864828699
94,rtlbe,0.7609853616907349
95,runc,5.564848191394186
96,scalabl,2.1404033429695257
97,secur,15.081899620057829
98,shiftf,3.5869019004072964
99,snapdragon,2.9217860051055897
100,source,-9.07045943636491
101,spoof,6.46572391901834
102,squashfs,2.3318349428156093
103,srvxkbfreegeomrow,2.262747646531811
104,sslv,4.127728083758991
105,stix,3.5040181608304835
106,tcm_loop,2.678731556607195
107,tgl,4.279232630059943
108,thinkpad_acpi,1.4029582949826678
109,tiff,5.517172282710621
110,tracker,-8.02483101443887
111,travers,6.508121584659232
112,ubiqu,-7.852160081245087
113,ubuntu_kernel_selftest,3.032475562453996
114,unauthent,2.9510095598481616
115,usn,7.812627607709079
116,usrmerg,6.577103253348201
117,vdag,2.2158622850363576
118,vfio,7.8237610946249925
119,vmd,4.109074765122581
120,vmsplice,4.0433171629348985
121,vulner,13.859312516557157
122,warti,7.578479918337562
123,witherspoon,1.4548630991075187
124,xmon,3.3457214165541163
