,Prediction,Anchors,Precision
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9522900763358778
0,Positive,cve > 0.00,1.0
0,Positive,secur > 0.00,0.9904761904761905
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9564380264741276
0,Positive,linux > 0.15,0.9778761061946902
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9520865533230294
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND libvl <= 0.00,0.9528301886792453
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9600918241214904
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05 AND vulner <= 0.00 AND tiff <= 0.00,0.9578651685393258
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9523809523809523
0,Positive,fetchmail > 0.00,0.9900497512437811
0,Negative,linux <= 0.00 AND overflow <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9537480063795853
0,Positive,secur > 0.00,0.9900497512437811
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND arbitrari <= 0.00 AND overflow <= 0.00,0.9538834951456311
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.04,0.9549763033175356
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.958139534883721
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND bug > 0.05,0.9583333333333334
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9559070548712206
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9610778443113772
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00 AND inject <= 0.00 AND ossa <= 0.00,0.9535655058043118
0,Positive,linux > 0.00,0.9800995024875622
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9627132926058564
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND escal <= 0.00,0.9521072796934866
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9595472647243765
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.950531783329211
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9619205298013245
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9535719036849807
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9628872999659517
0,Negative,linux <= 0.00 AND ubiqu > 0.00 AND secur <= 0.00 AND bug > 0.05,0.9627906976744186
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9544758152768659
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9525368248772504
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9508928571428571
0,Negative,linux <= 0.00 AND meta > 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9625668449197861
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9572751717956379
0,Negative,linux <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND secur <= 0.00,0.9579439252336449
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9588100686498856
0,Negative,linux <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND cve <= 0.00,0.955456570155902
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9551495016611296
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9588904694167852
0,Positive,overflow > 0.00,1.0
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9544617273843635
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9543098745226405
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.954633578906553
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9537800071658904
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00 AND bug > 0.04,0.9554263565891473
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9596774193548387
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.95625
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9527410207939508
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9525368248772504
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9556341240875912
0,Negative,linux <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND cve <= 0.00,0.9672131147540983
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9544935262757045
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9534883720930233
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9616122840690979
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND bug > 0.05 AND microreleas <= 0.00 AND overflow <= 0.00,0.9542168674698795
0,Negative,linux <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND cve <= 0.00,0.9580152671755725
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND inject <= 0.00,0.955607476635514
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.96
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9560405461315681
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9542051959489212
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9591346153846154
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9590193926088547
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND arbitrari <= 0.00 AND oem <= 0.00,0.9531478770131772
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9540229885057471
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9522727272727273
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9512195121951219
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9630484988452656
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00 AND oem <= 0.00,0.9534883720930233
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9557439768379692
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9519688446559931
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00 AND oem <= 0.00,0.9534109816971714
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9558490566037736
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9552238805970149
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9545454545454546
0,Negative,linux <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND ic <= 0.00 AND installation <= 0.00,0.9521531100478469
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9675572519083969
0,Positive,linux > 0.00,0.9777777777777777
0,Positive,linux > 0.00,0.9777777777777777
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9532566355648157
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9633911368015414
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9559191702432046
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00 AND arbitrari <= 0.00,0.9540229885057471
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9628046173578453
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.04 AND icl <= 0.00,0.9521410579345088
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9577077813757237
0,Positive,linux > 0.15,1.0
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9619771863117871
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.952621895124195
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00 AND insecur <= 0.00,0.9519071310116086
0,Negative,linux <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND cve <= 0.00,0.9635535307517085
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9595839524517088
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00 AND inject <= 0.00,0.9562146892655368
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9526817042606516
0,Negative,linux <= 0.00 AND bug > 0.06 AND cve <= 0.00 AND secur <= 0.00,0.9635193133047211
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9550561797752809
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9568593615185504
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9544592030360531
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.954337899543379
0,Positive,linux > 0.00,0.9875
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9519774011299436
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND inject <= 0.00,0.9548693586698337
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9564032697547684
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9516574585635359
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9525652049297793
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9584169250410359
0,Negative,source > 0.00 AND cve <= 0.00 AND bug <= 0.06 AND vulner <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND oem <= 0.00 AND tracker <= 0.00 AND malici <= 0.00 AND shiftf <= 0.00 AND oracl <= 0.00 AND hn <= 0.00 AND escal <= 0.00 AND moodl <= 0.00 AND snapdragon <= 0.00 AND exercis <= 0.00 AND icl <= 0.00 AND vfio <= 0.00 AND kbl <= 0.00 AND gicv <= 0.00 AND hisi_sa <= 0.00 AND scalabl <= 0.00 AND craft <= 0.00,0.9504643962848297
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.956021897810219
0,Negative,linux <= 0.00 AND vulner <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9581749049429658
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9543209876543209
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.967741935483871
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9503421309872923
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9565452578434908
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9588710650102521
0,Positive,linux > 0.15,0.9900497512437811
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.955810147299509
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9550748752079867
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9549604382227632
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9557377049180328
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.95747062115277
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9604651162790697
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9546313799621928
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND insecur <= 0.00,0.9536679536679536
0,Positive,linux > 0.15,1.0
0,Negative,linux <= 0.00 AND ccw <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9519230769230769
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND arbitrari <= 0.00,0.952755905511811
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9566037735849057
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9605263157894737
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9554073033707865
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9588100686498856
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00,0.9515828677839852
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.04 AND cve <= 0.00,0.9660493827160493
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9617224880382775
0,Positive,linux > 0.15,0.9773755656108597
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9524281466798811
0,Positive,secur > 0.00,0.9950248756218906
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9512987012987013
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9561068702290076
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9538244624603455
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9565217391304348
0,Negative,linux <= 0.00 AND bug > 0.05 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.959758551307847
0,Negative,linux <= 0.00 AND overflow <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9586206896551724
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.06 AND cve <= 0.00 AND inject <= 0.00,0.9626436781609196
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND bug <= 0.04,0.9586776859504132
0,Negative,source > 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND tracker <= 0.00 AND secur <= 0.00 AND tiff <= 0.00 AND arbitrari <= 0.00 AND oem <= 0.00 AND snapdragon <= 0.00 AND oracl <= 0.00 AND gcp <= 0.00 AND hisi_sa <= 0.00 AND overflow <= 0.00 AND usn <= 0.00 AND patchset <= 0.00 AND inject <= 0.00 AND xmon <= 0.00 AND warti <= 0.00 AND libvl <= 0.00 AND microreleas <= 0.00 AND insecur <= 0.00 AND haswel <= 0.00 AND psk <= 0.00 AND hn <= 0.00 AND libsa <= 0.00 AND dtc <= 0.00 AND loal <= 0.00 AND exposur <= 0.00 AND pam_motd <= 0.00 AND iscsid <= 0.00 AND vmsplice <= 0.00 AND heap <= 0.00 AND lro <= 0.00 AND hsw <= 0.00 AND moodl <= 0.00 AND kbl <= 0.00 AND ossa <= 0.00 AND squashfs <= 0.00 AND ipr <= 0.00 AND spoof <= 0.00 AND vdag <= 0.00 AND scalabl <= 0.00 AND dpcd <= 0.00 AND tcm_loop <= 0.00 AND profileinfo <= 0.00 AND travers <= 0.00 AND craft <= 0.00 AND minilzo <= 0.00 AND favor <= 0.00 AND advers <= 0.00 AND config_fw_loader_user_help <= 0.00 AND netn <= 0.00 AND rsvg_filter_primitive_rend <= 0.00 AND libjcat <= 0.00 AND ena <= 0.00 AND dsbl <= 0.00 AND witherspoon <= 0.00 AND autoar <= 0.00 AND mariadb <= 0.00 AND propertieschang <= 0.00 AND collid <= 0.00 AND guidelin <= 0.00 AND mysql_upgrad <= 0.00 AND delete_self <= 0.00,0.8944020356234097
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9601636520241171
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND bug > 0.05,0.9588607594936709
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9561200923787528
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9512195121951219
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9527904527904528
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9596609178602747
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9500537056928035
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9542857142857143
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05,0.959866220735786
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.04 AND vulner <= 0.00,0.9535452322738386
0,Negative,linux <= 0.00 AND overflow <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9519230769230769
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9602272727272727
0,Negative,linux <= 0.00 AND cve <= 0.00 AND bug > 0.05 AND secur <= 0.00,0.9513274336283186
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00,0.9500652133407863
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9626762510367708
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9545454545454546
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00,0.9504203492131925
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00 AND bug > 0.04,0.9558279370952821
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9588186356073212
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9540229885057471
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9571876399462607
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9602272727272727
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9602803738317757
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00,0.9557377049180328
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9618573797678275
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00 AND oem <= 0.00,0.952922077922078
0,Positive,linux > 0.15,1.0
0,Positive,linux > 0.15,0.9900497512437811
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9533527696793003
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND bug > 0.06,0.9525330899132816
0,Positive,linux > 0.00,0.9800995024875622
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.06,0.9548443665059184
0,Negative,linux <= 0.00 AND secur <= 0.00 AND bug > 0.05,0.9516129032258065
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9567648956764896
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00 AND bug <= 0.05,0.9532967032967034
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00,0.9504761904761905
0,Positive,linux > 0.00,0.9850746268656716
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9519230769230769
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND bug > 0.05,0.9578727841501564
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9563080283997816
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND vulner <= 0.00 AND overflow <= 0.00,0.9509245464902287
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00,0.9583333333333334
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05 AND insecur <= 0.00 AND vulner <= 0.00,0.9553072625698324
0,Negative,linux <= 0.00 AND cve <= 0.00 AND secur <= 0.00 AND overflow <= 0.00 AND vulner <= 0.00,0.9566957414058491
0,Negative,linux <= 0.00 AND secur <= 0.00 AND cve <= 0.00 AND bug > 0.05 AND vulner <= 0.00,0.9587301587301588
